13.41355,-16.86652
65.19049,69.73621
-52.62664,74.13045
-5.617505,-21.30759
92.65125,62.77879
-56.37931,85.02649
-9.529254,-14.41133
91.21756,96.47914
-61.15027,76.63348
10.09924,-13.37826
80.15537,89.36169
-50.69071,113.1054
24.9019,-33.37054
80.44237,85.07272
-43.87342,69.81891
13.54441,-11.66064
60.5328,79.53754
-32.66228,110.6277
3.625145,-43.6608
55.80198,90.83749
-30.75466,82.22132
6.038641,-17.59104
70.25779,84.54545
-67.97052,98.44575
10.03793,-25.47359
70.15415,71.25846
-58.24806,89.6747
-0.5434977,-10.61415
42.45142,69.09089
-63.20177,89.69974
6.453216,-40.89176
56.3787,63.94133
-32.03581,94.82325
-5.393981,-18.28856
94.2903,62.71622
-42.0796,99.88475
8.346726,-9.865352
62.13678,70.39551
-34.14894,77.75528
7.210413,-0.4133176
76.29986,75.18801
-49.15239,101.8136
-1.842168,-40.69751
80.57909,106.1694
-34.5371,80.90315
8.620764,-32.86207
83.11717,68.20348
-62.20017,92.21424
4.07813,-30.39083
76.54493,94.06128
-4.345732,95.67678
20.71015,-29.22818
78.72201,100.2666
-34.97384,80.84883
20.76375,-15.95303
74.38889,79.67008
-50.27881,129.2279
6.430816,12.62859
84.5815,57.10277
-28.85259,79.79575
6.99076,-25.54755
65.50058,64.58661
-37.20045,98.52385
7.332598,2.451521
69.63256,51.70522
-16.41665,106.9383
0.706931,-5.623165
44.38997,59.84977
-42.14889,78.22367
4.228225,-17.56598
94.59026,81.58633
-31.72227,78.38623
10.31526,-38.13158
75.48399,57.80974
-70.93466,64.46931
24.25094,-45.39374
77.2657,73.34834
-31.80602,91.58816
-8.020269,-30.15586
88.47866,83.2179
-56.36615,74.58838
8.903321,3.502861
91.65655,53.56148
-36.31767,90.55109
5.143375,-33.47183
107.3933,85.51205
-89.55385,87.46435
4.141262,-9.688744
60.66297,89.56093
-42.38987,100.5118
18.04123,-11.19656
65.91605,83.66187
-44.86841,65.47238
3.007578,2.978799
100.0805,87.65088
-11.4776,64.48706
-8.140457,-9.482833
90.34333,61.32119
-75.30905,59.0647
-12.29467,-13.55955
55.17286,74.6401
-22.20549,83.2376
12.17839,-29.13258
69.99213,67.73866
-25.32349,102.4417
22.68235,-14.4171
84.13911,53.40179
-37.99447,79.10581
20.40545,12.92856
66.00683,85.01877
-74.66819,67.26365
-0.7065654,-5.50811
75.75066,77.31662
-60.86095,96.86503
9.975821,-6.710623
52.84774,88.79546
-29.9352,108.7702
21.20124,-17.45857
88.31399,75.77599
-52.87335,89.94956
2.474707,-17.70124
73.44224,66.29632
-68.1268,85.47567
17.74945,-19.98705
119.0098,68.0564
-85.88728,79.62586
13.80661,-13.96804
67.48445,81.58274
-49.82082,92.18741
15.26413,-55.29762
72.03358,71.45838
-46.87443,109.3854
-7.683307,2.613879
50.01697,69.97605
-27.37234,101.1567
5.686434,-50.18029
81.53798,84.87091
-80.35391,99.3675
11.9381,-33.84401
55.82867,73.69286
-49.33922,103.1322
13.74572,-12.56692
85.49795,85.88639
-28.8568,84.65699
5.652281,-13.55303
74.48994,73.38776
-77.25899,103.9046
-4.090184,-19.7503
59.45961,69.85191
-0.6146651,80.99137
10.66118,-8.228056
111.9488,71.57078
-22.96867,98.32783
13.0553,-38.15463
104.3976,66.78815
-37.04902,96.60446
11.0462,-28.94556
66.67386,99.13982
-21.20164,98.77283
22.51071,-34.40362
79.74772,77.89662
-39.43297,85.70783
24.02947,-6.609845
72.64073,71.56871
-34.46168,68.82287
-13.05127,-29.5757
93.63567,73.85908
-46.88671,98.14631
2.653766,-9.768259
85.05698,63.57552
-55.52342,107.8118
-4.758623,6.182466
80.78837,94.6539
-50.44373,69.66436
-5.165575,-9.965589
88.34562,84.47196
-52.98514,71.9631
10.67494,-8.119251
66.75796,74.57706
-60.16495,92.15419
27.94902,-34.59643
112.955,74.95829
-49.81489,85.13036
-10.50584,-24.49789
76.09626,71.23589
-32.38392,96.72618
-5.523477,-38.29563
75.20609,72.05024
-48.41314,69.04947
-1.02955,-4.954313
61.98757,75.61393
-37.48965,89.93828
17.15415,-30.16236
72.05759,84.1751
-60.6042,109.0426
3.594762,-9.583617
82.78397,88.26559
-36.67968,96.84724
13.52416,-21.6484
88.42957,76.77982
-32.06206,62.86798
5.916373,-3.486356
102.0639,76.03193
-26.10776,89.95559
-4.989057,-17.81191
98.67594,93.46334
-42.3571,117.5946
-2.632131,-18.30914
103.6841,71.54096
-41.38915,84.68753
13.73808,1.399125
64.41084,65.36419
-27.96205,90.67295
12.09774,-21.34003
66.51948,74.06304
-55.32158,97.1667
4.058453,-1.276038
70.9335,60.64696
-40.37511,60.78516
14.74047,1.071749
108.8194,94.23567
-24.57046,98.41829
-4.863943,-18.52296
76.23104,83.96283
-53.53723,86.84347
0.2021489,-17.82195
72.94266,68.08674
-34.49056,105.2347
2.757378,-9.337567
81.25151,95.40606
-45.27538,96.50105
-3.730358,-47.8239
79.40077,83.88355
-40.9804,80.90075
25.44831,-20.31869
50.49417,68.48181
-18.38319,133.4806
2.555382,-22.02209
109.0685,83.43378
-7.689928,100.3934
3.927984,-29.78401
47.78157,72.36228
-64.94746,101.1416
16.57739,-23.40806
86.36987,79.97559
-86.92599,78.77022
7.738574,-4.579709
79.69086,73.16886
-63.35587,115.6963
0.1718522,-20.70108
88.56417,73.11958
-66.76357,99.61656
17.76112,-8.068664
82.83292,75.65936
-30.82888,82.0744
12.6401,-15.88452
101.1466,66.63766
-56.35602,97.7419
-5.36133,-21.90907
50.96207,75.42307
-68.19653,93.72984
10.8261,-5.960453
81.57735,91.54653
-28.32462,111.024
1.599253,-23.72209
68.54557,101.9961
-26.473,108.032
7.872927,-10.6711
82.24539,72.21236
-49.85109,106.9168
17.5803,-67.82391
78.41448,94.61732
-21.88078,97.8261
10.33595,-53.73953
70.0041,67.31132
-42.68945,111.7098
14.8632,-28.81939
107.7435,67.54456
-74.98183,105.6692
6.876686,-2.783268
99.67084,92.21277
-41.68701,74.37055
6.112708,-42.71144
71.68077,84.45155
-60.86719,119.4236
28.78301,-0.3820929
85.49973,78.53652
-37.53648,107.7806
-9.505998,-34.74204
87.27661,60.00727
-34.30035,92.83318
20.8066,-32.4472
61.60029,85.17644
-59.51725,85.40221
3.488755,-45.9085
69.1668,95.68461
-37.84649,77.91491
5.968495,-9.998146
72.78488,90.97152
-49.70224,95.56403
-6.761739,-29.85868
61.44708,90.67976
-31.06282,80.01381
18.78217,-20.27073
60.96752,84.56583
-47.60133,64.78513
13.01354,-3.494219
62.31464,81.19811
-33.93088,85.06113
16.59331,-14.67916
90.49108,83.77846
-57.40377,86.4018
-2.981324,-28.60728
107.8161,95.73123
-44.16488,104.7967
17.64389,1.370096
61.14039,89.29845
-42.70851,96.0945
16.16377,8.736044
69.77656,75.21738
-53.12189,67.62896
4.390182,-30.98949
69.144,80.57873
-3.134311,94.19889
8.531016,-4.986491
74.32322,78.15296
-34.5129,104.4786
11.7243,-35.36115
45.76696,104.2682
-45.16445,102.1851
0.4655742,-2.686072
82.27235,64.23697
-56.18897,107.3347
10.55354,-18.19187
31.25287,100.2851
-48.7234,110.0844
1.848451,-42.92417
92.00779,77.83329
-45.5209,91.59168
5.171715,-12.46217
70.70338,86.35973
-54.6899,83.49886
6.203742,-20.15243
66.36757,69.48612
-34.98502,108.263
14.60892,-13.93349
101.504,74.30038
-29.14106,90.65961
8.12862,-9.461408
100.9221,88.82653
-44.74388,81.14078
3.539055,-20.82932
72.54862,66.1761
-65.32783,105.2255
12.91382,-34.43974
119.1528,57.07228
-36.73141,88.10599
36.84332,-27.41529
82.59056,91.08617
-47.08313,91.38244
20.70535,-14.28545
52.255,91.1808
-53.86246,106.3794
8.10791,-54.3985
84.85881,64.42687
-53.3808,74.911
20.99143,-5.390394
95.51249,84.66481
-67.61209,93.50038
-1.09248,-25.71351
67.79588,71.55672
-49.17425,81.89803
17.39504,3.136906
63.82512,92.52543
-43.38534,68.86504
-6.843872,-13.75603
83.62932,84.80455
-51.04287,106.7744
9.267728,-19.42093
71.5356,69.85612
-50.56409,115.396
4.439309,-22.46175
89.84277,103.6418
-56.54675,87.26648
14.65996,-34.38889
87.3688,104.2044
-89.60304,104.4659
7.303617,-12.33698
80.95585,89.22447
-18.47523,84.64351
-3.485568,-15.20704
62.96045,104.1734
-54.3301,98.97178
-5.551284,-14.76073
87.20742,59.19077
-44.91639,90.61377
1.875462,-1.075475
68.35103,59.10903
-65.08217,69.66989
2.705337,-12.39505
54.70247,77.49178
-65.01095,85.5333
-1.82492,-7.631486
61.43575,88.92971
-66.78568,78.08081
7.48183,-29.16969
59.20265,73.64291
-40.78401,117.8186
5.076832,-11.15814
76.88551,49.25218
-24.99518,108.02
8.106198,4.806873
81.8396,71.94749
-19.9545,82.43866
0.5561675,-5.46572
91.59555,77.17688
-26.51249,108.0616
6.112897,-14.51975
69.14168,69.88161
-35.28636,125.4865
2.578256,-35.50381
61.19632,68.66824
-80.75181,54.77519
9.341085,-6.180485
97.44741,79.70941
-49.84807,83.3189
17.52544,-32.23731
84.95138,63.31377
-13.84517,91.21168
1.791773,-23.10423
63.04373,64.47386
-43.86915,84.86482
-9.612636,-11.69748
93.51365,93.02311
-48.14019,89.06424
20.08885,-14.51259
32.67927,65.88467
-45.9507,89.72804
20.08897,-20.49755
65.5238,73.74098
-54.79229,114.7652
25.43666,-46.1284
90.1223,71.62767
-28.52211,105.7745
-0.6731285,19.27219
88.16977,73.96375
-49.05747,102.0738
3.299585,3.659569
73.54959,75.30424
-65.53149,79.99351
2.083806,-56.22874
80.88776,74.93018
-41.72273,86.42677
-6.255457,-28.04394
58.46647,70.16277
-42.51478,149.6557
20.99253,-25.28251
78.82965,80.12694
-56.54578,93.77772
-7.142245,-11.3401
71.7289,74.22764
-50.39034,109.98
32.09631,-20.90685
52.68047,79.27535
-50.5503,85.84964
12.27115,-19.20802
76.69545,55.62127
-31.81958,116.3899
21.51661,-2.995758
52.34342,65.66419
-40.28215,117.256
24.56249,-31.51415
93.30808,70.43409
-44.46056,84.81865
10.70138,-21.34463
93.03024,78.59469
-39.67483,84.54265
13.86048,-14.85932
49.79167,88.17939
-30.87783,95.52458
5.825929,-4.946088
52.95477,82.84141
-45.5721,93.99858
10.8845,-23.95045
59.76369,93.53102
-28.78371,51.56048
3.364366,-8.01812
73.27126,63.36447
-51.43045,108.764
20.12537,-1.406536
58.30444,77.0907
-17.46056,95.70243
3.032491,-30.63666
72.96138,76.23715
-76.47313,108.8558
26.24436,15.93224
39.63633,78.66942
-63.86303,103.5159
-2.462983,-32.20246
86.63238,105.3765
-65.97262,93.27338
-3.713652,-7.186946
87.369,69.38516
-30.59159,95.44702
12.69418,-18.21667
66.63947,93.63938
-61.52934,79.60585
18.54055,-20.71299
62.61819,56.33313
-63.3431,100.2793
2.559719,-11.5861
115.5665,79.99648
-46.27781,101.4934
12.97528,-30.20892
86.59098,71.72207
-35.05982,98.48459
18.02952,-4.726202
68.08367,67.73261
-53.42836,88.25055
4.375879,-17.2571
84.85335,84.68508
-40.99598,72.6342
-8.483368,-36.49044
86.8224,55.39831
-46.01174,79.83458
5.56575,-5.463411
98.99974,65.92087
-42.22352,104.9509
6.366399,-27.30099
97.34011,62.94285
-29.12439,74.82443
20.00007,7.493342
80.12834,66.52757
-62.15533,88.25623
-3.103126,-44.22209
76.11293,80.13707
-68.53055,61.37727
23.69633,-30.73423
93.02584,81.196
-28.01434,96.10577
4.332689,-23.47185
71.96229,85.70344
-28.45356,73.67254
22.12494,-55.83162
85.73776,76.53695
-34.92613,84.33912
5.031801,-13.23581
86.97629,73.69718
-52.92789,88.68044
18.19087,-35.69112
83.91951,79.70064
-48.25019,79.02706
8.007724,21.27433
73.61145,85.4276
-37.28691,74.24537
17.89993,-38.34018
84.00349,100.1014
-17.00213,119.3671
19.50471,-19.27303
70.78703,67.23636
-28.47685,95.05352
12.59103,-52.51984
78.39468,77.55543
-67.1425,87.50132
9.113203,-33.35902
111.1627,79.82196
-53.04758,84.60602
21.06461,-9.14065
90.47782,80.5109
-74.61325,78.05073
-1.679589,-20.78265
104.5762,96.78941
-52.56835,106.3179
16.07802,-17.52827
84.55993,99.09856
-66.03208,93.22677
-3.941761,-47.24989
85.90947,87.83884
-35.33685,93.59535
-5.432279,-33.23429
61.03055,87.65291
-9.865201,110.1521
1.73912,-13.48141
85.46924,80.6215
-62.10451,103.572
23.32767,-33.48113
96.42104,75.78637
-41.94894,105.1482
-5.919126,-22.47311
56.94909,61.32851
-16.49164,101.8744
17.56475,-31.65908
74.70399,71.05459
-41.75654,86.05521
15.26671,-4.640283
105.2662,91.01441
-16.68338,110.9253
4.268903,-9.965131
36.61041,71.07288
-53.16773,96.17939
7.953846,-9.459362
37.17375,63.6692
-30.98066,115.665
30.65244,-20.59641
81.92544,73.14565
-33.23212,110.3293
3.588901,-10.59983
63.03405,83.36488
-40.635,102.521
18.71641,0.3091024
101.8953,91.22287
-29.13309,102.828
3.009084,-23.16732
84.32263,66.0773
-53.56875,97.61569
2.473374,-19.15507
65.22586,85.07534
-51.90706,81.57145
-8.253747,-17.25927
79.78993,80.48115
-87.66534,110.9255
15.57852,-21.99164
64.34997,71.13128
-82.55723,100.4135
15.52574,-12.64057
88.46912,91.47946
-41.25595,81.13313
8.775577,-18.39747
89.75724,79.39289
-33.5999,117.2917
-4.837512,-31.9064
63.94632,67.83641
-56.74825,98.98479
3.685615,-7.267473
60.32154,90.16576
-39.15284,122.8889
10.52869,-34.0382
74.44783,64.91303
-39.912,100.7428
3.898475,-27.42347
96.66767,69.57096
-42.98886,84.65932
27.62504,-17.21992
79.39873,85.80592
-32.93513,85.66229
15.5705,13.54245
68.61382,98.22117
-82.55151,92.23639
12.38888,-8.509593
61.59628,98.68201
